zipcode,type,decommissioned,city,state_code,county,world_region,country,latitude,longitude
01434,STANDARD,0,Devens,MA,Worcester County,,US,42.53,-71.61
01436,STANDARD,0,Baldwinville,MA,Worcester County,,US,42.6,-72.07
01438,PO BOX,0,East Templeton,MA,Worcester County,,US,42.56,-72.03
01440,STANDARD,0,Gardner,MA,Worcester County,,US,42.58,-71.98
01441,UNIQUE,0,Westminster,MA,Worcester County,,US,42.58,-71.98
01450,STANDARD,0,Groton,MA,Middlesex County,,US,42.6,-71.57
01451,STANDARD,0,Harvard,MA,Worcester County,,US,42.5,-71.58
01452,STANDARD,0,Hubbardston,MA,Worcester County,,US,42.48,-72.01
01453,STANDARD,0,Leominster,MA,Worcester County,,US,42.51,-71.77
01460,STANDARD,0,Littleton,MA,Middlesex County,,US,42.53,-71.47
01462,STANDARD,0,Lunenburg,MA,Worcester County,,US,42.59,-71.72
01463,STANDARD,0,Pepperell,MA,Middlesex County,,US,42.66,-71.58
01464,STANDARD,0,Shirley,MA,Middlesex County,,US,42.54,-71.65
01467,PO BOX,0,Still River,MA,Worcester County,,US,42.49,-71.61
01468,STANDARD,0,Templeton,MA,Worcester County,,US,42.55,-72.06
01469,STANDARD,0,Townsend,MA,Middlesex County,,US,42.66,-71.7
01470,UNIQUE,0,Groton,MA,Middlesex County,,US,42.6,-71.57
01471,UNIQUE,0,Groton,MA,Middlesex County,,US,42.6,-71.57
01472,PO BOX,0,West Groton,MA,Middlesex County,,US,42.61,-71.62
01473,STANDARD,0,Westminster,MA,Worcester County,,US,42.55,-71.9
01474,STANDARD,0,West Townsend,MA,Middlesex County,,US,42.66,-71.74
01475,STANDARD,0,Winchendon,MA,Worcester County,,US,42.68,-72.04
01477,PO BOX,0,Winchendon Springs,MA,Worcester County,,US,42.69,-72.01
01501,STANDARD,0,Auburn,MA,Worcester County,,US,42.2,-71.83
01503,STANDARD,0,Berlin,MA,Worcester County,,US,42.38,-71.63
01504,STANDARD,0,Blackstone,MA,Worcester County,,US,42.04,-71.53
01505,STANDARD,0,Boylston,MA,Worcester County,,US,42.35,-71.73
01506,STANDARD,0,Brookfield,MA,Worcester County,,US,42.21,-72.1
01507,STANDARD,0,Charlton,MA,Worcester County,,US,42.13,-71.96
01508,PO BOX,0,Charlton City,MA,Worcester County,,US,42.13,-71.96
01509,PO BOX,0,Charlton Depot,MA,Worcester County,,US,42.13,-71.96
01510,STANDARD,0,Clinton,MA,Worcester County,,US,42.41,-71.68
01515,STANDARD,0,East Brookfield,MA,Worcester County,,US,42.22,-72.04
01516,STANDARD,0,Douglas,MA,Worcester County,,US,42.05,-71.73
01517,PO BOX,0,East Princeton,MA,Worcester County,,US,42.46,-71.89
01518,STANDARD,0,Fiskdale,MA,Worcester County,,US,42.12,-72.11
01519,STANDARD,0,Grafton,MA,Worcester County,,US,42.2,-71.68
01520,STANDARD,0,Holden,MA,Worcester County,,US,42.35,-71.85
01521,STANDARD,0,Holland,MA,Hampden County,,US,42.05,-72.15
01522,STANDARD,0,Jefferson,MA,Worcester County,,US,42.38,-71.87
01523,STANDARD,0,Lancaster,MA,Worcester County,,US,42.45,-71.66
01524,STANDARD,0,Leicester,MA,Worcester County,,US,42.25,-71.9
01525,PO BOX,0,Linwood,MA,Worcester County,,US,42.11,-71.63
01526,PO BOX,0,Manchaug,MA,Worcester County,,US,42.12,-71.76
01527,STANDARD,0,Millbury,MA,Worcester County,,US,42.19,-71.76
01529,STANDARD,0,Millville,MA,Worcester County,,US,42.03,-71.58
01531,STANDARD,0,New Braintree,MA,Worcester County,,US,42.31,-72.13
01532,STANDARD,0,Northborough,MA,Worcester County,,US,42.31,-71.64
01534,STANDARD,0,Northbridge,MA,Worcester County,,US,42.15,-71.65
01535,STANDARD,0,North Brookfield,MA,Worcester County,,US,42.27,-72.08
01536,STANDARD,0,North Grafton,MA,Worcester County,,US,42.23,-71.69
01537,STANDARD,0,North Oxford,MA,Worcester County,,US,42.16,-71.88
01538,PO BOX,0,North Uxbridge,MA,Worcester County,,US,42.05,-71.64
01540,STANDARD,0,Oxford,MA,Worcester County,,US,42.11,-71.87
01541,STANDARD,0,Princeton,MA,Worcester County,,US,42.45,-71.86
01542,STANDARD,0,Rochdale,MA,Worcester County,,US,42.2,-71.9
01543,STANDARD,0,Rutland,MA,Worcester County,,US,42.36,-71.95
01545,STANDARD,0,Shrewsbury,MA,Worcester County,,US,42.3,-71.71
01546,UNIQUE,0,Shrewsbury,MA,Worcester County,,US,42.3,-71.71
01550,STANDARD,0,Southbridge,MA,Worcester County,,US,42.08,-72.03
01560,STANDARD,0,South Grafton,MA,Worcester County,,US,42.17,-71.68
01561,PO BOX,0,South Lancaster,MA,Worcester County,,US,42.44,-71.69
01562,STANDARD,0,Spencer,MA,Worcester County,,US,42.24,-71.99
01564,STANDARD,0,Sterling,MA,Worcester County,,US,42.43,-71.75
01566,STANDARD,0,Sturbridge,MA,Worcester County,,US,42.09,-72.06
01568,STANDARD,0,Upton,MA,Worcester County,,US,42.17,-71.61
01569,STANDARD,0,Uxbridge,MA,Worcester County,,US,42.08,-71.6
01570,STANDARD,0,Webster,MA,Worcester County,,US,42.04,-71.87
01571,STANDARD,0,Dudley,MA,Worcester County,,US,42.05,-71.93
01580,UNIQUE,0,Westborough,MA,Worcester County,,US,42.26,-71.61
01581,STANDARD,0,Westborough,MA,Worcester County,,US,42.26,-71.61
01582,UNIQUE,0,Westborough,MA,Worcester County,,US,42.26,-71.61
01583,STANDARD,0,West Boylston,MA,Worcester County,,US,42.36,-71.78
01585,STANDARD,0,West Brookfield,MA,Worcester County,,US,42.23,-72.14
01586,PO BOX,0,West Millbury,MA,Worcester County,,US,42.19,-71.76
01588,STANDARD,0,Whitinsville,MA,Worcester County,,US,42.11,-71.67
01590,STANDARD,0,Sutton,MA,Worcester County,,US,42.15,-71.76
01601,PO BOX,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01602,STANDARD,0,Worcester,MA,Worcester County,,US,42.27,-71.85
01603,STANDARD,0,Worcester,MA,Worcester County,,US,42.24,-71.84
01604,STANDARD,0,Worcester,MA,Worcester County,,US,42.25,-71.77
01605,STANDARD,0,Worcester,MA,Worcester County,,US,42.29,-71.79
01606,STANDARD,0,Worcester,MA,Worcester County,,US,42.32,-71.8
01607,STANDARD,0,Worcester,MA,Worcester County,,US,42.23,-71.79
01608,STANDARD,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01609,STANDARD,0,Worcester,MA,Worcester County,,US,42.29,-71.83
01610,STANDARD,0,Worcester,MA,Worcester County,,US,42.25,-71.81
01611,STANDARD,0,Cherry Valley,MA,Worcester County,,US,42.23,-71.87
01612,STANDARD,0,Paxton,MA,Worcester County,,US,42.31,-71.93
01613,PO BOX,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01614,PO BOX,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01615,PO BOX,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01653,UNIQUE,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01654,UNIQUE,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01655,STANDARD,0,Worcester,MA,Worcester County,,US,42.26,-71.8
01701,STANDARD,0,Framingham,MA,Middlesex County,,US,42.3,-71.43
01702,STANDARD,0,Framingham,MA,Middlesex County,,US,42.28,-71.44
01703,PO BOX,0,Framingham,MA,Middlesex County,,US,42.3,-71.43
01704,PO BOX,0,Framingham,MA,Middlesex County,,US,42.3,-71.43
01705,PO BOX,0,Framingham,MA,Middlesex County,,US,42.3,-71.43
01718,STANDARD,0,Village Of Nagog Woods,MA,Middlesex County,,US,42.52,-71.43
01719,STANDARD,0,Boxborough,MA,Middlesex County,,US,42.5,-71.5
01720,STANDARD,0,Acton,MA,Middlesex County,,US,42.48,-71.46
01721,STANDARD,0,Ashland,MA,Middlesex County,,US,42.25,-71.46
01730,STANDARD,0,Bedford,MA,Middlesex County,,US,42.48,-71.26
01731,STANDARD,0,Hanscom Afb,MA,Middlesex County,,US,42.46,-71.28
01740,STANDARD,0,Bolton,MA,Worcester County,,US,42.43,-71.6
01741,STANDARD,0,Carlisle,MA,Middlesex County,,US,42.53,-71.35
01742,STANDARD,0,Concord,MA,Middlesex County,,US,42.45,-71.35
01745,STANDARD,0,Fayville,MA,Worcester County,,US,42.29,-71.5
01746,STANDARD,0,Holliston,MA,Middlesex County,,US,42.2,-71.43
01747,STANDARD,0,Hopedale,MA,Worcester County,,US,42.12,-71.54
01748,STANDARD,0,Hopkinton,MA,Middlesex County,,US,42.22,-71.52
01749,STANDARD,0,Hudson,MA,Middlesex County,,US,42.39,-71.56
01752,STANDARD,0,Marlborough,MA,Middlesex County,,US,42.34,-71.54
01754,STANDARD,0,Maynard,MA,Middlesex County,,US,42.42,-71.45
01756,STANDARD,0,Mendon,MA,Worcester County,,US,42.1,-71.55
01757,STANDARD,0,Milford,MA,Worcester County,,US,42.14,-71.51
01760,STANDARD,0,Natick,MA,Middlesex County,,US,42.28,-71.35
01770,STANDARD,0,Sherborn,MA,Middlesex County,,US,42.23,-71.36
01772,STANDARD,0,Southborough,MA,Worcester County,,US,42.3,-71.51
01773,STANDARD,0,Lincoln,MA,Middlesex County,,US,42.41,-71.3
01775,STANDARD,0,Stow,MA,Middlesex County,,US,42.43,-71.5
01776,STANDARD,0,Sudbury,MA,Middlesex County,,US,42.36,-71.4
01778,STANDARD,0,Wayland,MA,Middlesex County,,US,42.36,-71.36
01784,PO BOX,0,Woodville,MA,Middlesex County,,US,42.23,-71.55
01801,STANDARD,0,Woburn,MA,Middlesex County,,US,42.48,-71.15
01803,STANDARD,0,Burlington,MA,Middlesex County,,US,42.5,-71.2
01805,UNIQUE,0,Burlington,MA,Middlesex County,,US,42.5,-71.2
01806,UNIQUE,1,Woburn,MA,Middlesex County,,US,42.47,-71.15
01807,UNIQUE,0,Woburn,MA,Middlesex County,,US,42.48,-71.15
01808,UNIQUE,1,Woburn,MA,Middlesex County,,US,42.5,-71.12
01810,STANDARD,0,Andover,MA,Essex County,,US,42.65,-71.14
01812,UNIQUE,0,Andover,MA,Essex County,,US,42.65,-71.14
01813,UNIQUE,0,Woburn,MA,Middlesex County,,US,42.48,-71.15
01815,UNIQUE,0,Woburn,MA,Middlesex County,,US,42.48,-71.15
01821,STANDARD,0,Billerica,MA,Middlesex County,,US,42.55,-71.26
01822,PO BOX,0,Billerica,MA,Middlesex County,,US,42.55,-71.26
01824,STANDARD,0,Chelmsford,MA,Middlesex County,,US,42.59,-71.36
01826,STANDARD,0,Dracut,MA,Middlesex County,,US,42.68,-71.3
01827,STANDARD,0,Dunstable,MA,Middlesex County,,US,42.66,-71.48
01830,STANDARD,0,Haverhill,MA,Essex County,,US,42.78,-71.08
01831,PO BOX,0,Haverhill,MA,Essex County,,US,42.78,-71.08
01832,STANDARD,0,Haverhill,MA,Essex County,,US,42.79,-71.13
01833,STANDARD,0,Georgetown,MA,Essex County,,US,42.73,-70.98
01834,STANDARD,0,Groveland,MA,Essex County,,US,42.75,-71.03
01835,STANDARD,0,Haverhill,MA,Essex County,,US,42.75,-71.09
01840,STANDARD,0,Lawrence,MA,Essex County,,US,42.71,-71.16
01841,STANDARD,0,Lawrence,MA,Essex County,,US,42.71,-71.16
01842,PO BOX,0,Lawrence,MA,Essex County,,US,42.7,-71.16
01843,STANDARD,0,Lawrence,MA,Essex County,,US,42.7,-71.16
01844,STANDARD,0,Methuen,MA,Essex County,,US,42.74,-71.18
01845,STANDARD,0,North Andover,MA,Essex County,,US,42.7,-71.11
01850,STANDARD,0,Lowell,MA,Middlesex County,,US,42.66,-71.3
01851,STANDARD,0,Lowell,MA,Middlesex County,,US,42.63,-71.32
01852,STANDARD,0,Lowell,MA,Middlesex County,,US,42.63,-71.3
01853,PO BOX,0,Lowell,MA,Middlesex County,,US,42.63,-71.32
01854,STANDARD,0,Lowell,MA,Middlesex County,,US,42.65,-71.35
01860,STANDARD,0,Merrimac,MA,Essex County,,US,42.83,-71
01862,STANDARD,0,North Billerica,MA,Middlesex County,,US,42.58,-71.3
01863,STANDARD,0,North Chelmsford,MA,Middlesex County,,US,42.63,-71.39
01864,STANDARD,0,North Reading,MA,Middlesex County,,US,42.58,-71.08
01865,PO BOX,0,Nutting Lake,MA,Middlesex County,,US,42.54,-71.25
01866,PO BOX,0,Pinehurst,MA,Middlesex County,,US,42.53,-71.23
01867,STANDARD,0,Reading,MA,Middlesex County,,US,42.53,-71.1
01876,STANDARD,0,Tewksbury,MA,Middlesex County,,US,42.61,-71.23
01879,STANDARD,0,Tyngsboro,MA,Middlesex County,,US,42.68,-71.41
01880,STANDARD,0,Wakefield,MA,Middlesex County,,US,42.5,-71.06
01885,PO BOX,0,West Boxford,MA,Essex County,,US,42.67,-71.03
01886,STANDARD,0,Westford,MA,Middlesex County,,US,42.58,-71.43
01887,STANDARD,0,Wilmington,MA,Middlesex County,,US,42.55,-71.16
01888,PO BOX,0,Woburn,MA,Middlesex County,,US,42.48,-71.15
01889,UNIQUE,0,North Reading,MA,Middlesex County,,US,42.56,-71.06
01890,STANDARD,0,Winchester,MA,Middlesex County,,US,42.45,-71.14
01899,UNIQUE,0,Andover,MA,Essex County,,US,42.65,-71.14
01901,STANDARD,0,Lynn,MA,Essex County,,US,42.46,-70.95
01902,STANDARD,0,Lynn,MA,Essex County,,US,42.47,-70.94
01903,PO BOX,0,Lynn,MA,Essex County,,US,42.47,-70.96
01904,STANDARD,0,Lynn,MA,Essex County,,US,42.47,-70.96
01905,STANDARD,0,Lynn,MA,Essex County,,US,42.47,-70.98
01906,STANDARD,0,Saugus,MA,Essex County,,US,42.46,-71.01
01907,STANDARD,0,Swampscott,MA,Essex County,,US,42.47,-70.91
01908,STANDARD,0,Nahant,MA,Essex County,,US,42.43,-70.93
01910,UNIQUE,0,Lynn,MA,Essex County,,US,42.47,-70.96
01913,STANDARD,0,Amesbury,MA,Essex County,,US,42.85,-70.92
01915,STANDARD,0,Beverly,MA,Essex County,,US,42.57,-70.87
01921,STANDARD,0,Boxford,MA,Essex County,,US,42.67,-70.98
01922,STANDARD,0,Byfield,MA,Essex County,,US,42.75,-70.93
01923,STANDARD,0,Danvers,MA,Essex County,,US,42.57,-70.95
01929,STANDARD,0,Essex,MA,Essex County,,US,42.63,-70.77
01930,STANDARD,0,Gloucester,MA,Essex County,,US,42.62,-70.66
01931,PO BOX,0,Gloucester,MA,Essex County,,US,42.62,-70.66
01936,PO BOX,0,Hamilton,MA,Essex County,,US,42.61,-70.86
01937,PO BOX,0,Hathorne,MA,Essex County,,US,42.59,-70.98
01938,STANDARD,0,Ipswich,MA,Essex County,,US,42.67,-70.83
01940,STANDARD,0,Lynnfield,MA,Essex County,,US,42.53,-71.04
01944,STANDARD,0,Manchester,MA,Essex County,,US,42.56,-70.76
01945,STANDARD,0,Marblehead,MA,Essex County,,US,42.5,-70.85
01949,STANDARD,0,Middleton,MA,Essex County,,US,42.6,-71.01
01950,STANDARD,0,Newburyport,MA,Essex County,,US,42.81,-70.88
01951,STANDARD,0,Newbury,MA,Essex County,,US,42.77,-70.85
01952,STANDARD,0,Salisbury,MA,Essex County,,US,42.83,-70.84
01960,STANDARD,0,Peabody,MA,Essex County,,US,42.53,-70.97
01961,PO BOX,0,Peabody,MA,Essex County,,US,42.53,-70.97
01965,PO BOX,0,Prides Crossing,MA,Essex County,,US,42.56,-70.86
01966,STANDARD,0,Rockport,MA,Essex County,,US,42.64,-70.61
01969,STANDARD,0,Rowley,MA,Essex County,,US,42.72,-70.89
01970,STANDARD,0,Salem,MA,Essex County,,US,42.51,-70.9
01971,PO BOX,0,Salem,MA,Essex County,,US,42.51,-70.89
01982,STANDARD,0,South Hamilton,MA,Essex County,,US,42.62,-70.86
01983,STANDARD,0,Topsfield,MA,Essex County,,US,42.63,-70.95
01984,STANDARD,0,Wenham,MA,Essex County,,US,42.6,-70.88
01985,STANDARD,0,West Newbury,MA,Essex County,,US,42.8,-71
02018,PO BOX,0,Accord,MA,Plymouth County,,US,42.17,-70.88
02019,STANDARD,0,Bellingham,MA,Norfolk County,,US,42.09,-71.47
02020,PO BOX,0,Brant Rock,MA,Plymouth County,,US,42.08,-70.64
02021,STANDARD,0,Canton,MA,Norfolk County,,US,42.15,-71.13
02025,STANDARD,0,Cohasset,MA,Norfolk County,,US,42.23,-70.8
02026,STANDARD,0,Dedham,MA,Norfolk County,,US,42.24,-71.17
02027,PO BOX,0,Dedham,MA,Norfolk County,,US,42.24,-71.17
02030,STANDARD,0,Dover,MA,Norfolk County,,US,42.24,-71.27
02031,STANDARD,1,East Mansfield,MA,Bristol County,,US,42.02,-71.17
02032,STANDARD,0,East Walpole,MA,Norfolk County,,US,42.15,-71.21
02035,STANDARD,0,Foxboro,MA,Norfolk County,,US,42.06,-71.24
02038,STANDARD,0,Franklin,MA,Norfolk County,,US,42.08,-71.38
02040,PO BOX,0,Greenbush,MA,Plymouth County,,US,42.19,-70.76
02041,PO BOX,0,Green Harbor,MA,Plymouth County,,US,42.1,-70.71
02043,STANDARD,0,Hingham,MA,Plymouth County,,US,42.23,-70.88
02044,UNIQUE,0,Hingham,MA,Plymouth County,,US,42.23,-70.88
02045,STANDARD,0,Hull,MA,Plymouth County,,US,42.3,-70.9
02047,PO BOX,0,Humarock,MA,Plymouth County,,US,42.13,-70.69
02048,STANDARD,0,Mansfield,MA,Bristol County,,US,42.02,-71.21
02050,STANDARD,0,Marshfield,MA,Plymouth County,,US,42.09,-70.7
02051,PO BOX,0,Marshfield Hills,MA,Plymouth County,,US,42.15,-70.73
02052,STANDARD,0,Medfield,MA,Norfolk County,,US,42.18,-71.3
02053,STANDARD,0,Medway,MA,Norfolk County,,US,42.16,-71.43
02054,STANDARD,0,Millis,MA,Norfolk County,,US,42.16,-71.35
02055,PO BOX,0,Minot,MA,Plymouth County,,US,42.19,-70.76
02056,STANDARD,0,Norfolk,MA,Norfolk County,,US,42.11,-71.31
02059,PO BOX,0,North Marshfield,MA,Plymouth County,,US,42.1,-70.71
02060,PO BOX,0,North Scituate,MA,Plymouth County,,US,42.21,-70.76
02061,STANDARD,0,Norwell,MA,Plymouth County,,US,42.16,-70.78
02062,STANDARD,0,Norwood,MA,Norfolk County,,US,42.18,-71.19
02065,PO BOX,0,Ocean Bluff,MA,Plymouth County,,US,42.1,-70.71
02066,STANDARD,0,Scituate,MA,Plymouth County,,US,42.18,-70.73
02067,STANDARD,0,Sharon,MA,Norfolk County,,US,42.11,-71.18
02070,PO BOX,0,Sheldonville,MA,Norfolk County,,US,42.05,-71.35
02071,STANDARD,0,South Walpole,MA,Norfolk County,,US,42.1,-71.27
02072,STANDARD,0,Stoughton,MA,Norfolk County,,US,42.11,-71.1
02081,STANDARD,0,Walpole,MA,Norfolk County,,US,42.13,-71.24
02090,STANDARD,0,Westwood,MA,Norfolk County,,US,42.21,-71.21
02093,STANDARD,0,Wrentham,MA,Norfolk County,,US,42.06,-71.33
02108,STANDARD,0,Boston,MA,Suffolk County,,US,42.36,-71.06
02109,STANDARD,0,Boston,MA,Suffolk County,,US,42.37,-71.05
02110,STANDARD,0,Boston,MA,Suffolk County,,US,42.36,-71.05
02111,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02112,PO BOX,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02113,STANDARD,0,Boston,MA,Suffolk County,,US,42.37,-71.06
02114,STANDARD,0,Boston,MA,Suffolk County,,US,42.36,-71.07
02115,STANDARD,0,Boston,MA,Suffolk County,,US,42.34,-71.1
02116,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.08
02117,PO BOX,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02118,STANDARD,0,Boston,MA,Suffolk County,,US,42.34,-71.07
02119,STANDARD,0,Roxbury,MA,Suffolk County,,US,42.32,-71.09
02120,STANDARD,0,Roxbury Crossing,MA,Suffolk County,,US,42.33,-71.1
02121,STANDARD,0,Dorchester,MA,Suffolk County,,US,42.31,-71.09
02122,STANDARD,0,Dorchester,MA,Suffolk County,,US,42.29,-71.04
02123,PO BOX,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02124,STANDARD,0,Dorchester Center,MA,Suffolk County,,US,42.29,-71.07
02125,STANDARD,0,Dorchester,MA,Suffolk County,,US,42.32,-71.06
02126,STANDARD,0,Mattapan,MA,Suffolk County,,US,42.27,-71.1
02127,STANDARD,0,Boston,MA,Suffolk County,,US,42.33,-71.04
02128,STANDARD,0,Boston,MA,Suffolk County,,US,42.36,-71.01
02129,STANDARD,0,Charlestown,MA,Suffolk County,,US,42.38,-71.06
02130,STANDARD,0,Jamaica Plain,MA,Suffolk County,,US,42.3,-71.11
02131,STANDARD,0,Roslindale,MA,Suffolk County,,US,42.28,-71.13
02132,STANDARD,0,West Roxbury,MA,Suffolk County,,US,42.28,-71.16
02133,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02134,STANDARD,0,Allston,MA,Suffolk County,,US,42.35,-71.13
02135,STANDARD,0,Brighton,MA,Suffolk County,,US,42.35,-71.15
02136,STANDARD,0,Hyde Park,MA,Suffolk County,,US,42.26,-71.13
02137,PO BOX,0,Readville,MA,Suffolk County,,US,42.25,-71.12
02138,STANDARD,0,Cambridge,MA,Middlesex County,,US,42.38,-71.14
02139,STANDARD,0,Cambridge,MA,Middlesex County,,US,42.37,-71.11
02140,STANDARD,0,Cambridge,MA,Middlesex County,,US,42.39,-71.13
02141,STANDARD,0,Cambridge,MA,Middlesex County,,US,42.37,-71.08
02142,STANDARD,0,Cambridge,MA,Middlesex County,,US,42.36,-71.08
02143,STANDARD,0,Somerville,MA,Middlesex County,,US,42.38,-71.1
02144,STANDARD,0,Somerville,MA,Middlesex County,,US,42.4,-71.12
02145,STANDARD,0,Somerville,MA,Middlesex County,,US,42.39,-71.1
02148,STANDARD,0,Malden,MA,Middlesex County,,US,42.43,-71.05
02149,STANDARD,0,Everett,MA,Middlesex County,,US,42.4,-71.05
02150,STANDARD,0,Chelsea,MA,Suffolk County,,US,42.39,-71.03
02151,STANDARD,0,Revere,MA,Suffolk County,,US,42.41,-70.99
02152,STANDARD,0,Winthrop,MA,Suffolk County,,US,42.37,-70.98
02153,PO BOX,0,Medford,MA,Middlesex County,,US,42.42,-71.1
02155,STANDARD,0,Medford,MA,Middlesex County,,US,42.42,-71.1
02156,PO BOX,0,West Medford,MA,Middlesex County,,US,42.42,-71.13
02163,STANDARD,0,Boston,MA,Suffolk County,,US,42.37,-71.12
02169,STANDARD,0,Quincy,MA,Norfolk County,,US,42.26,-71
02170,STANDARD,0,Quincy,MA,Norfolk County,,US,42.27,-71.02
02171,STANDARD,0,Quincy,MA,Norfolk County,,US,42.29,-71.02
02176,STANDARD,0,Melrose,MA,Middlesex County,,US,42.45,-71.05
02180,STANDARD,0,Stoneham,MA,Middlesex County,,US,42.47,-71.09
02184,STANDARD,0,Braintree,MA,Norfolk County,,US,42.2,-71
02185,PO BOX,0,Braintree,MA,Norfolk County,,US,42.2,-71
02186,STANDARD,0,Milton,MA,Norfolk County,,US,42.24,-71.08
02187,PO BOX,0,Milton Village,MA,Norfolk County,,US,42.26,-71.08
02188,STANDARD,0,Weymouth,MA,Norfolk County,,US,42.2,-70.96
02189,STANDARD,0,East Weymouth,MA,Norfolk County,,US,42.2,-70.94
02190,STANDARD,0,South Weymouth,MA,Norfolk County,,US,42.17,-70.95
02191,STANDARD,0,North Weymouth,MA,Norfolk County,,US,42.24,-70.94
02196,PO BOX,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02199,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.08
02201,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02203,STANDARD,0,Boston,MA,Suffolk County,,US,42.36,-71.06
02204,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02205,PO BOX,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02206,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02207,UNIQUE,1,Boston,MA,Suffolk County,,US,42.35,-71.05
02210,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.04
02211,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02212,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02215,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.1
02216,UNIQUE,1,Boston,MA,Suffolk County,,US,42.34,-71.07
02217,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02222,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02228,PO BOX,0,East Boston,MA,Suffolk County,,US,42.35,-71.06
02238,PO BOX,0,Cambridge,MA,Middlesex County,,US,42.37,-71.11
02239,UNIQUE,1,Cambridge,MA,Middlesex County,,US,42.36,-71.1
02241,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02266,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02269,PO BOX,0,Quincy,MA,Norfolk County,,US,42.26,-71
02283,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02284,STANDARD,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02293,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02295,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02297,UNIQUE,0,Boston,MA,Suffolk County,,US,42.35,-71.06
02298,PO BOX,0,Boston,MA,Suffolk County,,US,42.34,-71.05
02301,STANDARD,0,Brockton,MA,Plymouth County,,US,42.08,-71.02
02302,STANDARD,0,Brockton,MA,Plymouth County,,US,42.09,-71
02303,PO BOX,0,Brockton,MA,Plymouth County,,US,42.08,-71.02
02304,PO BOX,0,Brockton,MA,Plymouth County,,US,42.08,-71.02
02305,PO BOX,0,Brockton,MA,Plymouth County,,US,42.08,-71.02
02322,STANDARD,0,Avon,MA,Norfolk County,,US,42.13,-71.05
02324,STANDARD,0,Bridgewater,MA,Plymouth County,,US,41.98,-70.97
02325,UNIQUE,0,Bridgewater,MA,Plymouth County,,US,41.98,-70.97
02327,PO BOX,0,Bryantville,MA,Plymouth County,,US,42.06,-70.8
02330,STANDARD,0,Carver,MA,Plymouth County,,US,41.88,-70.76
02331,PO BOX,0,Duxbury,MA,Plymouth County,,US,42.04,-70.67
02332,STANDARD,0,Duxbury,MA,Plymouth County,,US,42.04,-70.67
02333,STANDARD,0,East Bridgewater,MA,Plymouth County,,US,42.03,-70.95
02334,PO BOX,0,Easton,MA,Bristol County,,US,42.03,-71.1
02337,PO BOX,0,Elmwood,MA,Plymouth County,,US,42.01,-70.96
02338,STANDARD,0,Halifax,MA,Plymouth County,,US,41.98,-70.86
02339,STANDARD,0,Hanover,MA,Plymouth County,,US,42.11,-70.81
02340,UNIQUE,0,Hanover,MA,Plymouth County,,US,42.11,-70.81
02341,STANDARD,0,Hanson,MA,Plymouth County,,US,42.06,-70.85
02343,STANDARD,0,Holbrook,MA,Norfolk County,,US,42.14,-71
02344,UNIQUE,0,Middleboro,MA,Plymouth County,,US,41.86,-70.9
02345,PO BOX,0,Manomet,MA,Plymouth County,,US,41.92,-70.56
02346,STANDARD,0,Middleboro,MA,Plymouth County,,US,41.86,-70.9
02347,STANDARD,0,Lakeville,MA,Plymouth County,,US,41.85,-70.95
02348,UNIQUE,0,Lakeville,MA,Plymouth County,,US,41.86,-70.9
02349,UNIQUE,0,Middleboro,MA,Plymouth County,,US,41.86,-70.9
02350,PO BOX,0,Monponsett,MA,Plymouth County,,US,42.02,-70.84
02351,STANDARD,0,Abington,MA,Plymouth County,,US,42.11,-70.95
02355,PO BOX,0,North Carver,MA,Plymouth County,,US,41.91,-70.79
